komentar;label;label_id;clean_text
@kompascom Apa2 AI, coba jelaskan isi kurikulum AI apaan? Ngapain anak SD disuruh belajar konsep AI, goals nya apa. Mau bikin pemecahan soal mtk pake gemini? Gak ada yg ngerti konsep mtk ntar, jadi tolol semua kayak lo;negative;0;coba isi kurikulum ngapain anak suruh ajar konsep goals nya bikin pecah mtk pake gemini ngerti konsep mtk ntar tolol kayak
"@sapi_premium @kompascom dia penerh bilang, Ai buat ngerjain tugas sekolah...

ya pasti tujuannya biar generasi muda sekarang bego kaya dia";negative;0;penerh bilang ngerjain tugas sekolah tuju biar generasi muda bego kaya
@kompascom Contoh penggunaan AI: bikin video dgn menjiplak adegan suatu film.;negative;0;contoh guna bikin video dgn jiplak adegan film
@kompascom no. aku gk bakal mau pakai ai buat bantuin aku belajar.;negative;0;pakai bantuin ajar
@kompascom gak bakalaaannnn kerealisasi dgn optimal paling mentok2 bikin prompt kayak ghibli kmren;negative;0;bakalaaannnn real dgn optimal mentok bikin prompt kayak ghibli kmren
"@kompascom Mr G pernah baca buku AI nya Prof @onnowpurbo gak ya? 
Atau waton berbunyi?";negative;0;baca buku nya prof waton bunyi
 (((JURUSAN AI))) kayak gimana sih??;negative;0;jurus kayak gimana sih
"@kompascom UA AI UA AI.
Fokus Fundamentalnya dulu, tuy bocah SMA masih banyak yg belum bisa baca dan perkalian dibawah 100. Susah emang kalo orang d0ngo pengen keliatan pinter, pengennya keliatan advance padahal dasarnya berantakan.";negative;0;fokus fundamental tuy bocah sma baca kali bawah susah emang orang ngo ken liat pinter ken liat advance dasar beranta
@valfidz @kompascom yakin bgt yg dimaksud pelajaran AI itu prompting doang wkwkwk;positive;2;ajar prompting doang wkwkwk
 AI juga bisa berhenti pak. Kalo Actual Intelligence manusia juga berhenti.;negative;0;henti actual intelligence manusia henti
@kompascom Ibarat buat rumah belum juga buat pondasinya sudah mau pasang atap rumahnya... wah... lawak nih....;negative;0;rumah pondasinya pasang atap rumah lawak nih
@kompascom 3 hal yang penting untuk anak saat ini, 1.tata krama 2.bermain dengan sekitar 3. Mengurangi pengggunaan sosial media;negative;0;anak tata krama main kurang pengggunaan sosial media
@valfidz @bhujangga1 @kompascom Aku sudah baca naskah akademiknya dan we're doomed;negative;0;baca naskah akademik doomed
"Berdasarkan perkembangan pendidikan di Indonesia, ya, peringkat PISA dan TIMSS kita memang masih di bawah rata-rata. Tapi jangan langsung pesimis, dong! Ini bukan cuma soal angka, tapi juga tentang bagaimana kita bisa memanfaatkan momen ini untuk perubahan besar.

Kalau ngomongin AI masuk kurikulum, sebenarnya ini langkah yang cukup ambisius. Di satu sisi, teknologi kayak AI memang udah jadi bagian dari kehidupan sehari-hari, dan mengajarkannya dari dini bisa bikin generasi muda lebih siap menghadapi masa depan. Tapi di sisi lain, pertanyaannya adalah, ""Apa urgensinya dibandingkan mengasah kemampuan kognitif dasar?"" 

Kita harus jujur, infrastruktur pendidikan di Indonesia masih patchy banget. Ada sekolah dengan fasilitas canggih, tapi banyak juga yang struggling dengan listrik saja. Jadi, kalau AI cuma masuk di sekolah-sekolah tertentu, ini bisa jadi bentuk ""exclusive learning"" yang malah memperlebar kesenjangan. Padahal, prinsip keadilan dan inklusi harusnya jadi prioritas, kan?

Soal PISA dan TIMSS, ya, memang kita masih jauh dari standar internasional. Tapi ini bukan cuma soal kurikulum, tapi juga tentang kualitas guru, akses ke sumber daya, dan budaya belajar. Mungkin AI bisa jadi tools, tapi tanpa fondasi yang kuat, ini bisa jadi gimmick belaka.

Jadi, menurut saya, langkah ini bisa jadi game changer kalau dilaksanakan dengan benar. Tapi kalau cuma jadi proyek elite, ya, mending fokus aja dulu ke dasar-dasar pendidikan. Lagian, AI juga nggak akan ngalahin manusia yang punya critical thinking tajam, right? 

Keep the faith, and let's hope for a smarter, more inclusive Indonesia!";positive;2;dasar kembang didik indonesia peringkat pisa timss langsung pesimis angka manfaat momen ubah ngomongin masuk kurikulum langkah ambisius sisi teknologi kayak udah hidup hari ajar bikin generasi muda hadap sisi tanya urgensi banding asah mampu kognitif dasar jujur infrastruktur didik indonesia patchy sekolah fasilitas canggih struggling listrik masuk sekolah sekolah bentuk exclusive learning lebar senjang prinsip adil inklusi prioritas pisa timss standar internasional kurikulum kualitas guru akses sumber daya budaya ajar tools fondasi kuat gimmick belaka langkah game changer laksana proyek elite mending fokus dasar dasar didik ngalahin manusia critical thinking tajam right keep the faith and let hope for smarter more inclusive indonesia
@kompascom @grok kalo dilihat berdasarkan perkembangan pendidikan di indonesia, menurut kamu gmn? peringkat pisa dan timss kami di bawah rata2 @grok;neutral;1;dasar kembang didik indonesia gmn peringkat pisa timss
"Wah, pertanyaan yang menarik banget! Urgensi pelajaran AI di kurikulum sekolah SD, SMP, dan SMA dibandingkan dengan mengasah kemampuan kognitif memang perlu dibahas dengan serius. 

Pertama, kita harus akui bahwa AI sedang mengubah dunia dengan cepat. Dari otomatisasi pekerjaan hingga pengembangan teknologi baru, AI menjadi bagian integral dari kehidupan modern. Jadi, memasukkan AI ke kurikulum sekolah bisa menjadi langkah strategis untuk menyiapkan generasi muda menghadapi tantangan masa depan. Tapi, apakah itu lebih urgent daripada mengasah kemampuan kognitif? 

Menurut pendapat saya, keduanya sebenarnya saling terkait dan sama-sama penting. Kemampuan kognitif, seperti berpikir kritis, memecahkan masalah, dan kreativitas, adalah fondasi yang perlu diperkuat sebelum anak-anak bisa benar-benar memahami dan memanfaatkan AI. Tanpa kemampuan kognitif yang baik, pelajaran AI bisa jadi hanya sekadar teori yang tidak dipahami secara mendalam.

Namun, jika kita lihat dari sisi urgensi, AI memang sedang naik daun. Banyak negara sudah mulai mengintegrasikan AI ke dalam pendidikan mereka, dan Indonesia tidak mau ketinggalan. Tapi, jangan sampai kita terlalu fokus pada AI sehingga melupakan pentingnya mengasah kemampuan kognitif. Lagipula, AI tidak akan bisa menggantikan kemampuan manusia untuk berpikir, merasa, dan berinovasi.

Jadi, menurut saya, keduanya harus berjalan seimbang. AI bisa dimasukkan ke kurikulum, tapi dengan pendekatan yang tepat, yaitu dengan memastikan bahwa anak-anak sudah memiliki fondasi kognitif yang kuat. Kalau tidak, bisa-bisa kita hanya mencetak generasi yang pandai menggunakan teknologi, tapi kurang pandai berpikir. 

Dan hey, siapa tahu nanti AI bisa membantu mengasah kemampuan kognitif juga, kan? Tapi itu cerita lain. Yang jelas, pendidikan harus selalu berfokus pada pengembangan manusia secara menyeluruh, bukan hanya pada satu aspek saja. 

Bagaimana menurutmu? Apa ada pendapat lain yang ingin dibagikan?";positive;2;tarik urgensi ajar kurikulum sekolah smp sma banding asah mampu kognitif bahas serius aku ubah dunia cepat otomatisasi kerja kembang teknologi integral hidup modern masuk kurikulum sekolah langkah strategis generasi muda hadap tantang urgent asah mampu kognitif dapat kait mampu kognitif pikir kritis pecah kreativitas fondasi kuat anak anak paham manfaat mampu kognitif ajar teori paham dalam lihat sisi urgensi daun negara integrasi didik indonesia tinggal fokus lupa asah mampu kognitif lagipula ganti mampu manusia pikir inovasi jalan imbang masuk kurikulum dekat anak anak milik fondasi kognitif kuat cetak generasi pandai teknologi pandai pikir hey bantu asah mampu kognitif cerita didik fokus kembang manusia aspek turut dapat bagi
@kompascom seberapa urgent pelajaran ai masuk ke kurikulum sekolah sd, smp, sma dibandingkan mengasah kemampuan kognitif? @grok;neutral;1;urgent ajar masuk kurikulum sekolah smp sma banding asah mampu kognitif
@kompascom Tempat2 yang ditakuti oleh Gibran tidak lain adalah kampus.;negative;0;takut gibran kampus
@kompascom Program unggulan adalah AI.......;positive;2;program unggul
@kompascom duh udh deh ga ush AI terus, matematika dulu dh tuh dimatengin gmn biar murid suka dg matematika. basic AI ini matematika jgn cuma belajar layer atas doang, layer bawah ga paham;negative;0;duh ush matematika tuh dimatengin gmn biar murid suka matematika basic matematika jgn ajar layer doang layer paham
@bhujangga1 @kompascom Kurikulumnya masih digodok memang, justru sebelum dijadikan kurikulum beneran harus ditelaah dulu, seurgent itukah nambahin AI ke kurikulum? Gw cocot di atas itu udah bentuk husnudzon, suudzon nya gw malah mikir cuman diajarin prompt doang, dan itu lebih bahaya https://t.co/ztK92gansD;negative;0;kurikulum godok jadi kurikulum beneran telaah seurgent nambahin kurikulum cocot udah bentuk husnudzon suudzon nya mikir cuman diajarin prompt doang bahaya
"@kompascom Padahal di belahan dunia yg lebih maju sana anak2 mulai dijauhkan dari gadget dan internet
Disini ?
Itulah pentingnya punya pemimpin yg cerdas";positive;2;bahan dunia maju anak jauh gadget internet pimpin cerdas
@lemburnggambar @valfidz @kompascom Kurikulum di uja uji Gonta ganti, sampai kapan, yg penting itu guru yg kompeten penyaringan guru yg ketat,;positive;2;kurikulum uja uji gonta ganti guru kompeten nyaring guru ketat
@kompascom Memaksakan sesuatu tapi belum ada pengaturannya scr nasional. AI itu bukan sekadar aplikasi tetapi besertanya terdapat permasalahan hak cipta, transparansi dan akuntabilitas, kebiasan algoritme, kebocoran data pribadi dsb. Kantor wapres sudah mendorong utk pengaturannya?;negative;0;paksa atur scr nasional aplikasi serta masalah hak cipta transparansi akuntabilitas bias algoritme bocor data pribadi dsb kantor wapres dorong utk atur
@FebriFernandess @primanokta @valfidz @kompascom Lah gimana si masnya? Perkalian kan diajarin saat SD, aljabar saat SMP, trigonometri saat SMA, sama aja pengenalan dasar AI saat SD, logika dasar AI saat SMP, coding AI saat SMA. Logika simpel gitu aja harus dijelasin sih, banyakin makan sayur mas agar otak enceran dikit;positive;2;gimana mas kali diajarin aljabar smp trigonometri sma kenal dasar logika dasar smp coding sma logika simpel dijelasin sih banyakin makan sayur mas otak encer dikit
Hilirisasi dan AI. Itu saja ! Tidak lebih dari dua kata itu saja dari awal sampai akhir;negative;0;hilir
@kompascom Maklum, orang bodoh hanya akan melompati dasar nya dan langsung ke hasil instan;negative;0;maklum orang bodoh lompat dasar nya langsung hasil instan
@kompascom Ni ngomongin AI mulu essensi nya tau gasih jir lah;negative;0;ngomongin mulu essensi nya tau gasih jir
@kompascom busettt. gasekalian guru nya robot aja gausa manusia?!;negative;0;busettt gasekalian guru nya robot gausa manusia
@kompascom Anak di bawah 12th dunianya adalah bermain, bijak2lah dalam mengemas suatu formula kurikulum siswa, supaya tetap mengembangkan imajinasi anak dan minat bakatnya,;positive;2;anak dunia main bijak emas formula kurikulum siswa kembang imajinasi anak minat bakat
@kompascom Apa ngga makin males adik adik di sekolah buat berpikir... memanjakan anak jaman sekarang boleh aja asal ada batasannya, bukanya mau bandingin dgn jaman anak era 20's lalu belajarnya mati matian sampe mlm pun rela begadang demi kesempurnaan nilai ngga menggantungkan IT;negative;0;males adik adik sekolah pikir manja anak jaman batas buka bandingin dgn jaman anak era ajar mati mati sampe mlm rela begadang sempurna nilai gantung
@kompascom mungkin lebih ke utilize AI drpd pembuatan AI nya ya guys ya https://t.co/r7z83qtJsf;positive;2;utilize drpd buat nya guys
@zanatul_91 Ga usah khawatir dgn adanya AI krn pada dasarnya manusia itu g bs digeneralisir dan unik......;positive;2;khawatir dgn krn dasar manusia digeneralisir unik
@zanatul_91 Proses pembelajaran itu lebih baik konvensional, AI cukup dikenalkan sbg kegiatan ekstrakurikuler karena swbelum menggunakan AI lebih baik diajari etika, daya nalar dan kreativitas dulu berdasarkan opini saya;positive;2;proses ajar konvensional kenal sbg giat ekstrakurikuler swbelum ajar etika daya nalar kreativitas dasar opini
@zanatul_91 Ayo pakai AI, tapi ujiannya wawancara dan cerita.;positive;2;ayo pakai uji wawancara cerita
@zanatul_91 @gungrivaldi19 Keliatan banget dipaksakan, kasian kalo salah pemahaman kaya dulu diferensiasi pembelajaran.. banyak banget mis konsepsi di lapangan;negative;0;liat paksa kasi salah paham kaya diferensiasi ajar mis konsepsi lapang
@zanatul_91 Tidaklah ini terlalu jnstan? Kalau seperti ini tidak ada yang namanya 'proses';negative;0;jnstan nama proses
"@zanatul_91 Apakah semua lupa bahwa pendidikan merupakan proses pemanusiaan manusia menuju lahirnya insan yang bernilai secara kemanusiaan. Mereka lupa yang bertugas mendidik adalah manusia terdidik. 
Kalau semua dialihkan ke AI, nilai-nilai kemanusiaan bisa hilang berganti jadi robot AI.";negative;0;lupa didik proses manusia manusia lahir insan nila manusia lupa tugas didik manusia didik alih nilai nilai manusia hilang ganti robot
@AhmadAufar5 @zanatul_91 Nah, disinilah salah satu karakter unik revolusi teknologi AI. Sebesar2nya cost utk AI, masih lebih murah drpd revolusi industri2 sebelumnya (mesin cetak dan mesin uap). Itulah kenapa AI bisa langsung mass-product dibanding revolusi sblmnya.;positive;2;salah karakter unik revolusi teknologi nya cost utk murah drpd revolusi industri mesin cetak mesin uap langsung mass product banding revolusi sblmnya
@zanatul_91 Betul kang sekarang pada panik gagap dipush dari atas, gak kebayang nanti pas perusahaan2 AI mulai pada berbayar;negative;0;kang panik gagap dipush bayang pas usaha bayar
@zanatul_91 Saya tdk pake AI dlm mngajar.  Justru yg bgitu mnurut saya kura ng bgus.  Maap ya.;negative;0;pake dlm mngajar bgitu mnurut kura bgus maap
@zanatul_91 Padahal di negara Finlandia, mulai menerapkan kembali pembelajaran berbasis buku..Lah ini di Indonesia malah dikit oa ai mulu...Murid bukan malah pinter, tp malah makin bodoh karena ga mau berpikir;negative;0;negara finlandia terap ajar bas buku indonesia dikit mulu murid pinter bodoh pikir
"Yg gue pelajari dari montessori setiap fase umur manusia kebutuhannya beda2 
Literasi numerasi penting, tp banyak aspek lain yg lebih prioritas juga";neutral;1;ajar montessori fase umur manusia butuh beda literasi numerasi aspek prioritas
@PersonBomb22 mestinya yang dasar dulu di urus sih;neutral;1;mesti dasar urus sih
 @gungrivaldi19 saat naskah akademik deep learning masih disusun, banyak IHT diluar konteks. Salah satu masalahnya,;neutral;1;naskah akademik deep learning susun iht luar konteks salah
@zanatul_91 Tidak bisa di pungkiri kalau anak sekarang ga mau mikir.;negative;0;pungkiri anak mikir
@gungrivaldi19 @zanatul_91 Inii~ pas ngasih materi IHT tentang deep learning, diakhir dengan tutorial penggunaan deepseek  dan si ibu pengawasnya bangga bgt bilang kalo materi, sampe latihan dibuat sama deepseek gak sampe setengah jam jadi..;positive;2;ini pas ngasih materi iht deep learning akhir tutorial guna deepseek awas bangga bilang materi sampe latih deepseek sampe jam
@zanatul_91 Ini sangat terasa. Beberapa kali ikut IHT, pengisinya pengawas, materinya AI. Hanya bisa mengerenyitkan dahi sambil ikutan.s;negative;0;kali iht isi awas materi mengerenyitkan dahi ikut
@arsadanim @zanatul_91 Bnyk faktor dari pandemi kmarin. Efek doom scroll, video short (+- 1 menit) lumayan mempengaruhi attention span anak jaman skrg. Aplg skrg tren brainrot. Yg berefek ke daya konsentrasi (mudah bosan), yg juga akan berakibat ke penerimaan materi scr kognitif. Cmiiw, analisa asal sj;negative;0;bnyk faktor pandemi kmarin efek doom scroll video short menit lumayan pengaruh attention span anak jaman skrg aplg skrg tren brainrot efek daya konsentrasi mudah bosan akibat terima materi scr kognitif cmiiw analisa
@zanatul_91 Bener pak. Lagian murid2 konsentrasinya gak bisa lama. Terpaku sama gadget, fyp medsos.;negative;0;bener murid konsentrasi terpa gadget fyp medsos
@zanatul_91 Masalah besar yang mungkin banyak orang gegeden gak sadar adalah: cost untuk menjalankan AI (seminimal chatgpt) itu sangat besar. Tapi mereka cuma tau murah karena kemurahan hati OpenAi dan kawan2;negative;0;orang gegeden sadar cost jalan minimal chatgpt tau murah murah hati openai kawan
@zanatul_91 Meanwhile PGSD Binus: sudah disiapkan mata kuliah foundation Artificial Intelligence, Education Data Analysis;positive;2;meanwhile pgsd bus siap mata kuliah foundation artificial intelligence education data analysis
"@arsadanim @zanatul_91 Banyak faktor juga, salah satunya anak sekarang mudah menyerah ketika dihadapi tantangan. Alih-alih menghadapinya mereka kebanyakan justru menghindari dan mencari jalan lain yg dianggap lebih ""enak"" Tpi kenyataannya tdk ada jalan yg enak untuk mencapai kesuksesan";negative;0;faktor salah satu anak mudah serah hadap tantang alih alih hadap banyak hindar cari jalan anggap enak tpi nyata jalan enak capai sukses
 AI memang keniscayaan tapi lebih penting literasi AI, dan selalu negara pasti gak pernah peduli soal itu. Anggaran kajian dan fgd aja kena efesiensi. hahaha https://t.co/cYksDR7dlr;negative;0;niscaya literasi negara peduli anggar kaji fgd kena efesiensi hahaha
@zanatul_91 Pak untuk negara berkembang macam Indonesia, seharusnya masih berkutat dengan LITERASI dan NUMERASI kan?;neutral;1;negara kembang indonesia kutat literasi numerasi
@arsadanim ini soal mempertahankan konsentrasi siswa yang sekarang sangat sulit pak. banyak kok laporannya. Ada yang bilang fokus siswa hari ini sangat. pendek, tidak lebih dr 10 menit. Ice breaking dimaksudkan untuk memantik perhatian, meski praktiknya  jadi macam2;negative;0;tahan konsentrasi siswa sulit lapor bilang fokus siswa pendek menit ice breaking mantik perhati praktik
@IndoPopBase nii orang ngeliat AI tuh bukan sbg inovasi, cuma fasilitas buat kemalasan dan kebodohan dia aja, gada dia itu ngerti sedikit pun tentang keilmuannya mah;negative;0;nii orang ngeliat tuh sbg inovasi fasilitas malas bodoh gada ngerti ilmu
"@IndoPopBase Kebanyakan orang mikir kalo terlalu mengandalkan AI bisa bikin kita malas mikir, tapi banyak kok orang yg terlahir dengan critical thinking. 
Dan mereka pasti bisa menggunakan AI dengan benar dan malah bermanfaat.";positive;2;banyak orang mikir andal bikin malas mikir orang lahir critical thinking manfaat
@IndoPopBase Coba saja blusukannya di luar Jawa dan be agent of change mengentaskan masalah pendidikan yg sdh lama berlangsung. Way better for your PR nightmare Pak @gibran_tweet;negative;0;coba blusukannya jawa agent change entas didik way better for your nightmare
"Menurut saya, kebijakan memasukkan AI ke kurikulum sekolah di Indonesia punya potensi besar. AI bisa meningkatkan kreativitas, personalisasi pembelajaran, dan daya saing global, sejalan dengan visi Indonesia Emas 2045. Namun, ada tantangan seperti keterbatasan infrastruktur di daerah terpencil, kebutuhan pelatihan guru, dan isu etika seperti privasi data. Biaya implementasi juga jadi hambatan. Pendekatan seimbang dengan fokus pada akses merata dan regulasi yang jelas akan krusial untuk sukses. Fun fact: Indonesia sedang kembangkan ""Sahabat-AI"" yang paham bahasa daerah! https://t.co/BFoTHXdgYb";positive;2;bijak masuk kurikulum sekolah indonesia potensi tingkat kreativitas personal ajar daya saing global jalan visi indonesia emas tantang batas infrastruktur daerah pencil butuh latih guru isu etika privasi data biaya implementasi hambat dekat imbang fokus akses rata regulasi krusial sukses fun fact indonesia kembang sahabat paham bahasa daerah
@IndoPopBase Ngajarin apanya dulu nih? Kalo ngajarin basic2 buat develop AI (which is advanced shit, harusnya tinggal ngomong ngajari pemrograman dasar) monggo, tapi kalo cuma diajari make ya bikin tambah tolol lmao. Melihat dari apa yang udah dilakukan beberapa instansi, gada harapan;positive;2;ngajarin apa nih ngajarin basic develop which advanced shit tinggal ngomong ngajari pemrograman dasar monggo ajar make bikin tolol lmao udah instansi gada harap
@IndoPopBase selalu jadi patokan itu informasi/teknologi terbaru semua jadi fokus kesitu padahal tahapan awalnya aja kita belum bener2 sampe. ini kenapa kita negara agraris tapi gabisa swasembada pangan. ini juga kenapa kita negara maritim tapi minat makan ikan rendah. arahnya gajelas.;neutral;1;patok informasi teknologi baru fokus kesitu tahap bener sampe negara agraris gabisa swasembada pangan negara maritim minat makan ikan rendah arah gajelas
@IndoPopBase Biar kliatan kerja, giliran kerja kek tong kosong nyaring bunyinya @gibran_tweet;neutral;1;biar kliatan kerja gilir kerja kek tong kosong nyaring bunyi
"@IndoPopBase It boils me that 100% dia bahkan ga ngerti apa yang dimaksud mempelajari ""AI"", karena yg dia tau cuma AI generated image minimal stafsusnya niat briefing anjgggg";neutral;1;boils that ngerti ajar tau generated image minimal stafsusnya niat briefing anjgggg
@IndoPopBase kelebihan lu apa sih gibran sumpah ya;neutral;1;lebih sih gibran sumpah
@IndoPopBase bayangin, dulu kita semua dpt wapres yg pinternya mentok sampe di akui dunia, bisa bikin pesawat jg. skrg dapet wapres ipk aja gak nyampe 3, dikit2 pake ai jujur gue kasian sama anak2 generasi skrg, pendidikannya di acak2. mau kuliah jg mahal bgt kerja jg ada batasan umur;negative;0;bayangin dpt wapres pinternya mentok sampe aku dunia bikin pesawat skrg dapet wapres ipk nyampe dikit pake jujur kasi anak generasi skrg didik acak kuliah mahal kerja batas umur
@IndoPopBase pak gibran anda aja yang dipasangi AI biar ga ngeselin mulu statement anda;neutral;1;gibran pasang biar ngeselin mulu statement
@Arizqilana @IndoPopBase Awoalwoaoaoakaaowo ya pasti itu lah yang ada di otak dia.;neutral;1;awoalwoaoaoakaaowo otak
Saya memahami kekhawatiran Anda tentang AI yang menggantikan peran manusiaâini adalah kekhawatiran besar seiring masuknya AI ke sekolah. Riset menunjukkan bahwa AI meningkatkan pendidikan dengan mempersonalisasi pembelajaran, mengotomatiskan tugas, dan meningkatkan akses, bukan menggantikan guru. Para ahli, seperti yang disebutkan dalam artikel Education Week tahun 2023, mengatakan sentuhan manusia dari guru tidak tergantikan. Sebuah studi Stanford tahun 2024 menemukan bahwa bimbingan belajar AI meningkatkan keterampilan matematika, mendukung para pendidik. Meskipun ada risiko seperti bias atau ketergantungan berlebihan, AI dimaksudkan untuk melengkapi, bukan menggantikan, peran manusia. Penggunaan yang bertanggung jawab memastikan guru tetap menjadi pusat, menyeimbangkan teknologi dengan koneksi manusia.;positive;2;paham khawatir ganti peran manusia khawatir iring masuk sekolah riset tingkat didik personal ajar otomatis tugas tingkat akses ganti guru ahli artikel education week sentuh manusia guru ganti studi stanford temu bimbing ajar tingkat terampil matematika dukung didik risiko bias gantung lengkap ganti peran manusia guna tanggung guru pusat imbang teknologi koneksi manusia
 @grok Tolong katakan padaku kalau AI tidak seharusnya menggantikan umat manusia... Ini sudah terlalu jauh.B496;negative;0;tolong pada ganti umat manusia
@IndoPopBase Kek fasilitas di sekolah mendukung aja buat ngenalin ai ke siswa. Butuh perangkat digital, butuh jaringan, emang itu udah disiapin di sekolah2? Sosialisasi gapapa lah, lah ini malah ditambah ke kurikulum. Fokus benerin kemampuan siswa dalam baca dan hitung lebih urgent deh rasany;positive;2;kek fasilitas sekolah dukung ngenalin siswa butuh perangkat digital butuh jaring emang udah disiapin sekolah sosialisasi gapapa tambah kurikulum fokus benerin mampu siswa baca hitung urgent rasany
@IndoPopBase ohh midbran cant be seriousâ¦.;neutral;1;ohh midbran cant serious
"Vice President Gibran Rakabuming Raka's push for AI in education likely aims to boost Indonesia's global competitiveness and prepare students for a tech-driven future, aligning with the ""Golden Indonesia"" vision by 2045. Economic growth through innovation and modernizing education are key goals, as AI could contribute significantly to the economy. However, critics suggest he may also be building a forward-thinking political image for electoral appeal. Challenges like the digital divide, teacher training, and ethical concerns could hinder implementation. His true intent likely blends national development with strategic political positioning.";neutral;1;vice president gibran rakabuming raka push for education likely aims boost indonesia global competitiveness and prepare students for tech driven future aligning with the golden indonesia vision economic growth through innovation and modernizing education are key goals could contribute significantly the economy however critics suggest may also building forward thinking political image for electoral appeal challenges like the digital vide teacher training and ethical concerns could hinder implementation his true intent likely blends national development with strategic political positioning
@IndoPopBase @grok grok, sebagai AI, bisa berikan kemungkinanÂ² alasan knp wapres gibran kayak niat banget promosiin AI, banggaÂ²in AI, kiraÂ² apa tujuan atau niat asli dia dari mengampanyekan AI ini;neutral;1;grok alas knp wapres gibran kayak niat promosiin bangga tuju niat asli kampanye
@IndoPopBase Terus yang ngajarin ke anak sekolah siapa? Apakah techbros yang sering koar-koar AI itu mau ngajar dengan gaji guru yang cuma segitu? Atau kalau misalnya ada pengecualian apa gak bakal bikin kecemburuan di antara sesama guru?;neutral;1;ngajarin anak sekolah techbros koar koar ngajar gaji guru segitu kecuali bikin cemburu guru
"@IndoPopBase Wkwkwk menuju Indoensia cemas. Edan emang
https://t.co/5mTM5VXO7k";neutral;1;wkwkwk indoensia cemas edan emang
" LMAO aku minta AI bikinin pamflet dan itu yang mereka buat, jelek banget, makanya aku selalu bikin sendiri
Dan masih aja dibilang orang tanpa AI gak bisa apa-apa";negative;0;lmao bikinin pamflet jelek bikin bilang orang
@sebenarnyakarim @IndoPopBase Kwkwkw kek ibarat lu jadiin penggunaan kalkulator sebagai mata pelajaran. Kan lucu;neutral;1;kwkwkw kek jadiin guna kalkulator mata ajar lucu
@kiqi01 @IndoPopBase Sedari dini ga diajarin problem solving malah dikasi AI, makin gajalan dah otak2 anak2 indo;negative;0;dar diajarin problem solving kasi gajalan otak anak indo
@IndoPopBase wapres ganti AI jugalah soalnya dia bodoh;negative;0;wapres ganti juga bodoh
"@IndoPopBase Gagasan Gibran itu tak sebagusnya, tp ku ingat waktu kuliah sblm AI mengubah dunia pernah belajar AI.

Kami tolak rencana Gibran krn 'bodoh sangat'.";negative;0;gagas gibran bagus kuliah sblm ubah dunia ajar tolak rencana gibran krn bodoh
@IndoPopBase PENDIDIKAN KARAKTER DULU YANG DIBENERIN!!! Liat anak kecil jaman sekarang kurang adab etika selain dirumah diajarin ortu juga harus diterapik disekolah dong kaya jaman dulu hhh malah AI AI pondasinya aja ga kuat!;negative;0;didik karakter dibenerin liat anak jaman adab etika rumah diajarin ortu apik seko kaya jaman hhh pondasinya kuat
@IndoPopBase Dia ngomong ai ai, aku yakin dia gak ngerti apa itu machine learning, NLP dan etika data?;negative;0;ngomong ngerti machine learning nlp etika data
@IndoPopBase Hmmm anu, mending kurikulum diperbaiki dulu serius, jgn bolak-balik diubah. Ibaratnya kurikulum itu pondasi pendidikan, kalau pondasinya aja nggak koko, diberi tambahan beban yg ada malah ambruk;negative;0;hmmm anu mending kurikulum baik serius jgn bolak ubah kurikulum pondasi didik pondasinya koko tambah beban ambruk
@gnshh_ @IndoPopBase Kalau cuma cara pakai AI ya jelas itu kurang, cm diarahin jadi user akhirnya;negative;0;pakai diarahin user
@gnshh_ @IndoPopBase Sebenarnya di Indonesia, bbrpa prodi udah ngajarin ttg teknologi yg dipakai oleh AI misal di prodi Informatika. Ada materi ttg natural language processing, pattern recognition, machine learning, dll. Nah yg perlu dikritisi itu materi apa yg mau diajarkan ke sekolah dasar-menengah;positive;2;indonesia bbrpa prodi udah ngajarin ttg teknologi pakai prodi informatika materi ttg natural language processing pattern recognition machine learning dll kritisi materi ajar sekolah dasar tengah
@gnshh_ @IndoPopBase Belum detail apa yg diajarkan;neutral;1;detail ajar
Pendidikan AI sejak dini itu kunci masa depan! Siap-siap generasi emas Indonesia jago teknologi. ð #AIUntukPendidikan #MajuBarengAI;positive;2;didik kunci generasi emas indonesia jago teknologi
Mantap banget ide AI masuk kurikulum SD-SMP! Ini yang namanya pendidikan melek zaman. ð #PendidikanIndonesia #GenerasiDigital;positive;2;mantap ide masuk kurikulum smp nama didik melek zaman
Anak-anak belajar coding dan AI dari kecil? Keren pol! Bakal jadi problem solver andal. #AIforKids #FutureReady;positive;2;anak anak ajar coding keren pol problem solver andal
Optimis banget sama AI di sekolah. Bisa bikin belajar jadi lebih interaktif dan personal. #BelajarAI #InovasiPendidikan;positive;2;optimis sekolah bikin ajar interaktif personal
Indonesia butuh inovasi ini! Pendidikan AI bisa mencetak talenta kelas dunia. ð®ð© #BanggaIndonesia #AIuntukNegeri;positive;2;indonesia butuh inovasi didik cetak talenta kelas dunia
AI bukan ancaman, tapi alat bantu! Guru bisa lebih fokus, siswa lebih semangat. Win-win solution! #EduTech #MasaDepanPendidikan;positive;2;ancam alat bantu guru fokus siswa semangat win win solution
Senang lihat ada perhatian ke AI dari SD. Ini bukti pendidikan kita adaptif sama perkembangan global. #LiterasiDigital #SekolahMaju;positive;2;senang lihat perhati bukti didik adaptif kembang global
Gak sabar lihat anak-anak SD udah bisa bikin program sederhana pakai AI. Potensi luar biasa! â¨ #AIkids #CodingForFuture;positive;2;sabar lihat anak anak udah bikin program sederhana pakai potensi
